Production,Area,Season_Whole Year ,Crop_Potato,Crop_Onion,Fertilizer,Crop_Tapioca,Fertilizer_per_Area,Crop_Sweet potato,Crop_Mesta,Crop_Ginger,Crop_Rice,Yield
10.206587653966263,9.390576422279116,False,False,False,13.983591361525006,False,1.3457955356106974,False,False,False,False,2.242
11.022359880211598,12.649863835959538,False,False,False,17.242958265181027,False,1.2632329869661962,False,False,False,False,0.181
8.854522203757432,9.65681945617496,False,False,False,14.249853718857288,False,1.3371582184964568,False,False,False,False,0.439
9.000236434169777,10.641942650800615,False,False,False,15.23501660452351,False,1.3086318204355525,False,False,False,False,0.215
12.7995486509537,11.28880643803434,False,False,True,15.88189165715376,False,1.2923868349003105,False,False,False,False,5.0725
11.419251945107048,9.0918946167697,False,False,True,13.684880780152335,False,1.3560269205954818,False,False,False,False,5.0725
10.921251253340916,8.47595444339964,False,False,True,13.06884571620936,False,1.3791587743767917,False,False,False,False,5.0725
9.672374831572242,7.456454555176209,False,False,False,12.048980142781994,False,1.4248264522874774,False,False,False,False,5.0725
8.49351506406166,6.20455776256869,False,False,False,10.795653610512195,False,1.498447783512967,False,False,False,False,5.0725
9.5257348829945,7.367708572374371,False,False,False,11.960181058459934,False,1.42932571743069,False,False,False,False,5.0725
12.666824231313344,10.266601720103765,False,True,False,14.859664900891094,False,1.318912771574767,False,False,False,False,5.0725
11.315997755786912,8.336630087637147,False,True,False,12.929490510805527,False,1.384813405848195,False,False,False,False,5.0725
9.872409596965266,7.037027614686276,False,True,False,11.629255000362264,False,1.4469596918034489,False,False,False,False,5.0725
8.271548374755515,5.594711379601839,True,True,False,10.184122351183962,False,1.5442862871428402,False,False,False,False,5.0725
14.325196332348714,13.801588088603904,False,False,False,18.394684689600744,False,1.2427507494120345,False,False,False,False,1.418
10.721106460606912,10.429221493035238,False,False,False,15.02228984044369,False,1.3143755985128125,False,False,False,False,1.361
10.086184039035157,9.27556615689389,False,False,False,13.86857101999091,False,1.3496649049051637,False,False,False,False,2.239
7.490529402060711,8.80597465931132,False,False,False,13.398923934433965,False,1.3664040954573486,False,False,False,False,0.211
14.770703105995622,13.891725024186396,False,False,False,18.48482171170106,False,1.2412814285570637,False,False,False,True,2.311
11.571882815308754,10.8548171890548,False,False,False,15.44789567772798,False,1.303090164223752,False,False,False,True,2.054
13.765868531062791,12.59754362430855,False,False,False,17.19063788296207,False,1.26424583424245,False,False,False,True,2.994
10.980671893790618,11.487484572488276,False,False,False,16.080572023340405,False,1.287735086277361,False,False,False,False,0.616
10.75094254343483,11.65486763761084,False,False,False,16.24795665343447,False,1.2839294031922397,False,False,False,False,0.417
11.160455951514008,11.086900442896702,False,False,False,15.679982890920405,False,1.2972707903898808,False,False,False,False,1.061
11.752658644284848,12.973113668176778,False,False,False,17.566208974503517,False,1.2571434965500836,False,False,False,False,0.383
11.632812951382634,12.792511179890315,False,False,False,17.385606031268324,False,1.2605105629072677,False,False,False,False,0.39
10.09460365701158,10.672599908151774,False,False,False,15.265674575956895,False,1.3078212819832735,False,False,False,False,0.595
10.141992510963036,8.518791912779934,True,False,False,13.111691838543177,False,1.3774533531864914,False,False,False,False,4.682
12.298806782911756,12.50239974184696,False,False,False,17.095493666501877,False,1.2661078025648371,False,False,False,False,0.849
11.134297010815624,11.206943635347017,True,False,False,15.800027797879276,False,1.2943475672426266,False,False,False,False,0.798
12.865117392169983,10.32620301405082,True,False,False,14.91926818663786,False,1.3172347492032088,False,False,False,False,5.0725
11.134749595299702,12.113875116398628,True,False,False,16.706967293725697,False,1.2739916420916635,False,False,False,False,0.261
8.515391569469609,10.63224316056344,True,False,False,15.225316883764489,False,1.3088891517830863,False,False,False,False,0.046
10.846167018748186,11.421566468948216,True,False,False,16.014653227917485,False,1.2892619677197212,False,False,False,False,0.484
18.43423228286143,13.690274945717766,True,False,False,18.283371428527307,False,1.2445901452550372,False,False,False,False,5.0725
9.7843097947068,9.305650551780507,False,False,False,13.89865816352667,False,1.348644425084392,False,False,False,False,1.61
